PERMNO,date,RET
14603,20150813,-0.034981
14603,20150814,-0.023115
14603,20150817,0.019629
14603,20150818,-0.003956
14603,20150819,-0.017739
14603,20150820,-0.044744
14603,20150821,-0.012415
14603,20150824,-0.036571
14603,20150825,0.019869
14603,20150826,-0.001745
14603,20150827,0.027964
14603,20150828,0.009634
14603,20150831,-0.006455
14603,20150901,-0.002266
14603,20150902,0.008234
14603,20150903,-0.017741
14603,20150904,0.007454
14603,20150908,0.007684
14603,20150909,-0.031347
14603,20150910,-0.021866
14603,20150911,0.036066
14603,20150914,-0.002877
14603,20150915,0.032025
14603,20150916,-0.012301
14603,20150917,0.041891
14603,20150918,-0.013855
14603,20150921,-0.030303
14603,20150922,-0.011932
14603,20150923,0.023864
14603,20150924,-0.042123
14603,20150925,-0.053064
14603,20150928,-0.035294
14603,20150929,-0.0138
14603,20150930,0.029287
14603,20151001,0.035409
14603,20151002,0.016183
14603,20151005,-0.017127
14603,20151006,-0.073678
14603,20151007,0.019142
14603,20151008,-0.001295
14603,20151009,0.01297
14603,20151012,0.013444
14603,20151013,-0.006633
14603,20151014,-0.000636
14603,20151015,0.043907
14603,20151016,0.012801
14603,20151019,0
14603,20151020,-0.044839
14603,20151021,-0.030876
14603,20151022,0.023407
14603,20151023,0.019695
14603,20151026,0.011838
14603,20151027,-0.003387
14603,20151028,0.044177
14603,20151029,-0.026923
14603,20151030,0.01429
14603,20151102,0.005096
14603,20151103,0.005368
14603,20151104,-0.018392
14603,20151105,-0.003626
14603,20151106,-0.00546
14603,20151109,0.005489
14603,20151110,-0.03943
14603,20151111,0.058099
14603,20151112,-0.050731
14603,20151113,0.012889
14603,20151116,-0.015829
14603,20151117,0.005992
14603,20151118,0.008777
14603,20151119,-0.039466
14603,20151120,0.016176
14603,20151123,-0.014008
14603,20151124,0.081369
14603,20151125,0.010749
14603,20151127,-0.008567
14603,20151130,-0.029499
14603,20151201,0.002156
14603,20151202,0.010141
14603,20151203,-0.023121
14603,20151204,0.018686
14603,20151207,-0.011617
14603,20151208,0.002165
14603,20151209,-0.010803
14603,20151210,-0.002496
14603,20151211,-0.012199
14603,20151214,-0.031349
14603,20151215,0.021903
14603,20151216,0.041267
14603,20151217,-0.030415
14603,20151218,-0.012041
14603,20151221,0.021167
14603,20151222,-0.004083
14603,20151223,0.007884
14603,20151224,-0.032541
14603,20151228,-0.021669
14603,20151229,0.015207
14603,20151230,0.000651
14603,20151231,-0.019525
14603,20160104,-0.030866
14603,20160105,0.018151
14603,20160106,0.005382
14603,20160107,-0.004349
14603,20160108,-0.017473
14603,20160111,-0.012654
14603,20160112,0.007274
14603,20160113,-0.03542
14603,20160114,0.01533
14603,20160115,0.010183
14603,20160119,0.007994
14603,20160120,0.028276
14603,20160121,-0.006707
14603,20160122,0.027684
14603,20160125,0.034823
14603,20160126,0.035556
14603,20160127,-0.020846
14603,20160128,0.001252
14603,20160129,0.049093
14603,20160201,-0.001192
14603,20160202,0.000895
14603,20160203,0.002981
14603,20160204,0.036564
14603,20160205,-0.020361
14603,20160208,-0.002635
14603,20160209,-0.00587
14603,20160210,-0.177148
14603,20160211,0.033369
14603,20160212,-0.018403
14603,20160216,0.01521
14603,20160217,-0.010801
14603,20160218,-0.001761
14603,20160219,0.009174
14603,20160222,-0.016434
14603,20160223,-0.00391
14603,20160224,0.007495
14603,20160225,-0.002834
14603,20160226,-0.006039
14603,20160229,-0.007863
14603,20160301,-0.003254
14603,20160302,-0.020675
14603,20160303,-0.00037
14603,20160304,-0.018525
14603,20160307,0.006418
14603,20160308,-0.018755
14603,20160309,-0.001911
14603,20160310,-0.024512
14603,20160311,0.021201
14603,20160314,0.004229
14603,20160315,-0.056662
14603,20160316,0.000406
14603,20160317,-0.003245
14603,20160318,0.050875
14603,20160321,-0.006197
14603,20160322,0.008963
14603,20160323,-0.019699
14603,20160324,-0.00197
14603,20160328,0.012633
14603,20160329,0.045614
14603,20160330,-0.01044
14603,20160331,0.018839
14603,20160401,0.012944
14603,20160404,-0.003651
14603,20160405,-0.023085
14603,20160406,0.022506
14603,20160407,0.009905
14603,20160408,-0.023247
14603,20160411,-0.114913
14603,20160412,0.010084
14603,20160413,0.018719
14603,20160414,0.006125
14603,20160415,-0.012175
14603,20160418,0.007395
14603,20160419,-0.062806
14603,20160420,-0.023934
14603,20160421,0.022737
14603,20160422,-0.000872
14603,20160425,-0.062391
14603,20160426,0.017217
14603,20160427,-0.017841
14603,20160428,-0.022357
14603,20160429,-0.01191
14603,20160502,0.00675
14603,20160503,-0.006226
14603,20160504,-0.004819
14603,20160505,0.012107
14603,20160506,-0.015311
14603,20160509,0.015063
14603,20160510,-0.116802
14603,20160511,0.01355
14603,20160512,-0.011765
14603,20160513,-0.00487
14603,20160516,0.019032
14603,20160517,-0.043223
14603,20160518,0.03179
14603,20160519,-0.029189
14603,20160520,0.030067
14603,20160523,-0.004865
14603,20160524,0.042368
14603,20160525,0.011464
14603,20160526,-0.012365
14603,20160527,0.014606
14603,20160531,-0.018605
14603,20160601,0.032649
14603,20160602,-0.00357
14603,20160603,-0.018424
14603,20160606,-0.014077
14603,20160607,0.022739
14603,20160608,0
14603,20160609,-0.003619
14603,20160610,0.000519
14603,20160613,0.006224
14603,20160614,0.004639
14603,20160615,-0.008209
14603,20160616,-0.001552
14603,20160617,-0.021762
14603,20160620,0.028072
14603,20160621,0.010819
14603,20160622,0.022936
14603,20160623,0.016442
14603,20160624,-0.072549
14603,20160627,-0.041755
14603,20160628,0.016547
14603,20160629,0.017363
14603,20160630,-0.0048
14603,20160701,0.027867
14603,20160705,-0.004692
14603,20160706,0.015715
14603,20160707,0.012378
14603,20160708,0.012736
14603,20160711,0.003521
14603,20160712,0.026065
14603,20160713,-0.006351
14603,20160714,0.009341
14603,20160715,-0.003897
14603,20160718,-0.010269
14603,20160719,0.001976
14603,20160720,0.018245
14603,20160721,-0.015981
14603,20160722,0.011811
14603,20160725,-0.00535
14603,20160726,0.00489
14603,20160727,0.039903
14603,20160728,-0.022461
14603,20160729,-0.012446
14603,20160801,0.009695
14603,20160802,0.006721
14603,20160803,0.002384
14603,20160804,-0.007612
14603,20160805,0.008629
14603,20160808,-0.010932
14603,20160809,0.011052
14603,20160810,-0.005703
14603,20160811,-0.003346
14603,20160812,-0.007674
14603,20160815,0.019333
14603,20160816,-0.011854
14603,20160817,0.011516
14603,20160818,-0.001897
14603,20160819,-0.011407
14603,20160822,0.012019
14603,20160823,-0.006176
14603,20160824,0.00239
14603,20160825,-0.008584
14603,20160826,-0.003848
14603,20160829,0.031869
14603,20160830,0.117922
14603,20160831,0.015906
14603,20160901,0.054388
14603,20160902,0.014459
14603,20160906,-0.008507
14603,20160907,0.028081
14603,20160908,-0.005311
14603,20160909,-0.014874
14603,20160912,0.024777
14603,20160913,-0.021156
14603,20160914,-0.001544
14603,20160915,0.017395
14603,20160916,0.005699
14603,20160919,-0.013978
14603,20160920,0.007663
14603,20160921,0.022433
14603,20160922,0.030495
14603,20160923,-0.017683
14603,20160926,-0.012858
14603,20160927,-0.001117
14603,20160928,-0.005216
14603,20160929,-0.010487
14603,20160930,0.028766
14603,20161003,0.00184
14603,20161004,-0.002571
14603,20161005,0.006627
14603,20161006,-0.028164
14603,20161007,-0.001882
14603,20161010,0.010181
14603,20161011,-0.037701
14603,20161012,-0.001164
14603,20161013,-0.008155
14603,20161014,-0.011355
14603,20161017,-0.014257
14603,20161018,0.026115
14603,20161019,0.00509
14603,20161020,0.002337
14603,20161021,-0.00583
14603,20161024,-0.018765
14603,20161025,0.003984
14603,20161026,0.017857
14603,20161027,0.003899
14603,20161028,0.01165
14603,20161031,-0.003839
14603,20161101,0.00578
14603,20161102,0.024904
14603,20161103,-0.026168
14603,20161104,0.005758
14603,20161107,0.01145
14603,20161108,0.001887
14603,20161109,0.05838
14603,20161110,0.051601
14603,20161111,-0.028765
14603,20161114,0.006969
14603,20161115,-0.017301
14603,20161116,-0.008803
14603,20161117,0.005329
14603,20161118,-0.0053
14603,20161121,0.001776
14603,20161122,-0.004433
14603,20161123,-0.000891
14603,20161125,-0.001783
14603,20161128,0.007143
14603,20161129,-0.012456
14603,20161130,-0.010811
14603,20161201,-0.018215
14603,20161202,-0.009276
14603,20161205,0.003745
14603,20161206,0.029851
14603,20161207,-0.009058
14603,20161208,-0.005484
14603,20161209,0.009191
14603,20161212,-0.009107
14603,20161213,0.009191
14603,20161214,-0.01275
14603,20161215,0.035055
14603,20161216,0.024955
14603,20161219,0.041739
14603,20161220,-0.018364
14603,20161221,0.003401
14603,20161222,-0.011864
14603,20161223,0.022298
14603,20161227,-0.016779
14603,20161228,-0.025597
14603,20161229,0.001751
14603,20161230,0.024475
14603,20170103,0.010239
14603,20170104,-0.005068
14603,20170105,0
14603,20170106,-0.008489
14603,20170109,-0.008562
14603,20170110,-0.006908
14603,20170111,-0.005217
14603,20170112,-0.022727
14603,20170113,0.028623
14603,20170117,-0.034783
14603,20170118,0.009009
14603,20170119,-0.019643
14603,20170120,0.014572
14603,20170123,-0.005386
14603,20170124,-0.00722
14603,20170125,-0.001818
14603,20170126,-0.010929
14603,20170127,0
14603,20170130,-0.034991
14603,20170131,0.019084
14603,20170201,0.011236
14603,20170202,-0.007407
14603,20170203,0.014925
14603,20170206,0.029412
14603,20170207,0.039286
14603,20170208,0.005155
14603,20170209,0.034188
14603,20170210,0.008264
14603,20170213,-0.011475
14603,20170214,-0.004975
14603,20170215,-0.001667
14603,20170216,-0.006678
14603,20170217,-0.020168
14603,20170221,0.013722
14603,20170222,-0.013536
14603,20170223,-0.005146
14603,20170224,-0.013793
14603,20170227,-0.003497
14603,20170228,-0.019366
14603,20170301,0.023339
14603,20170302,-0.008772
14603,20170303,-0.00531
14603,20170306,-0.02847
14603,20170307,-0.009158
14603,20170308,0.007394
14603,20170309,0.016514
14603,20170310,0.009025
14603,20170313,-0.023256
14603,20170314,0
14603,20170315,0.027473
14603,20170316,0.001783
14603,20170317,0.010676
14603,20170320,-0.019366
14603,20170321,-0.021544
14603,20170322,-0.001835
14603,20170323,0.005515
14603,20170324,0.012797
14603,20170327,0.001805
14603,20170328,0
14603,20170329,-0.009009
14603,20170330,0.021818
14603,20170331,0
14603,20170403,-0.014235
14603,20170404,-0.016246
14603,20170405,-0.018349
14603,20170406,0.029907
14603,20170407,0.018149
14603,20170410,-0.039216
14603,20170411,0.012987
14603,20170412,0.007326
14603,20170413,-0.010909
14603,20170417,0.027574
14603,20170418,-0.005367
14603,20170419,-0.008993
14603,20170420,0.030853
14603,20170421,-0.003521
14603,20170424,0.0053
14603,20170425,0.00703
14603,20170426,0.031414
14603,20170427,0.015228
14603,20170428,-0.008333
14603,20170501,0.013445
14603,20170502,-0.013267
14603,20170503,-0.008403
14603,20170504,0.028814
14603,20170505,-0.004942
14603,20170508,-0.011589
14603,20170509,0.072027
14603,20170510,0.05
14603,20170511,-0.008929
14603,20170512,0.006006
14603,20170515,0.029851
14603,20170516,0.013044
14603,20170517,-0.028612
14603,20170518,0.011782
14603,20170519,-0.007278
14603,20170522,0.010264
14603,20170523,0.002903
14603,20170524,0.014472
14603,20170525,-0.008559
14603,20170526,-0.005755
14603,20170530,0.007257
14603,20170531,0.01585
14603,20170601,0.028369
14603,20170602,-0.037241
14603,20170605,0.014327
14603,20170606,-0.00565
14603,20170607,0.015625
14603,20170608,0.004196
14603,20170609,-0.011142
14603,20170612,-0.023944
14603,20170613,0.001443
14603,20170614,0.004323
14603,20170615,0
14603,20170616,0.032999
14603,20170619,0.015278
14603,20170620,0.004104
14603,20170621,0.020436
14603,20170622,-0.006676
14603,20170623,0.012097
14603,20170626,-0.005312
14603,20170627,-0.00534
14603,20170628,0.022819
14603,20170629,-0.015748
14603,20170630,-0.012
14603,20170703,-0.00135
14603,20170705,-0.005405
14603,20170706,-0.021739
14603,20170707,-0.001389
14603,20170710,0.004172
14603,20170711,0.037396
14603,20170712,0.012016
14603,20170713,-0.009235
14603,20170714,0.001332
14603,20170717,0.011968
14603,20170718,0.002628
14603,20170719,-0.007864
14603,20170720,-0.002642
14603,20170721,0.01457
14603,20170724,-0.005222
14603,20170725,0.010499
14603,20170726,0.002597
14603,20170727,-0.003886
14603,20170728,-0.0013
14603,20170731,-0.005208
14603,20170801,0.017016
14603,20170802,0.007722
14603,20170803,0.005108
14603,20170804,-0.010165
14603,20170807,0.006418
14603,20170808,0.006378
14603,20170809,-0.003802
14603,20170810,0
14603,20170811,0.008906
14603,20170814,0.002522
14603,20170815,0.001258
14603,20170816,0.005025
14603,20170817,0
14603,20170818,-0.00375
14603,20170821,-0.006274
14603,20170822,-0.008838
14603,20170823,-0.031847
14603,20170824,0.001316
14603,20170825,-0.007884
14603,20170828,-0.013245
14603,20170829,0.004027
14603,20170830,0.009358
14603,20170831,-0.059603
14603,20170901,0.030986
14603,20170905,-0.035616
14603,20170906,-0.004261
14603,20170907,0.025678
14603,20170908,0.009736
14603,20170911,-0.001377
14603,20170912,0.008276
14603,20170913,-0.005472
14603,20170914,-0.006878
14603,20170915,-0.009695
14603,20170918,0.020979
14603,20170919,-0.017808
14603,20170920,-0.02371
14603,20170921,0.01
14603,20170922,0.001415
14603,20170925,0
14603,20170926,0.008475
14603,20170927,0.033613
14603,20170928,-0.004065
14603,20170929,0.008163
14603,20171002,0.010796
14603,20171003,-0.004005
14603,20171004,0.008043
14603,20171005,0.005319
14603,20171006,-0.009259
14603,20171009,-0.004005
14603,20171010,-0.004021
14603,20171011,-0.004038
14603,20171012,0.002703
14603,20171013,-0.009434
14603,20171016,0.028571
14603,20171017,-0.009259
14603,20171018,-0.004005
14603,20171019,0
14603,20171020,-0.005362
14603,20171023,0.005391
14603,20171024,0
14603,20171025,-0.006702
14603,20171026,0.004049
14603,20171027,0.009409
14603,20171030,-0.03462
14603,20171031,0.038621
14603,20171101,-0.015936
14603,20171102,0.002699
14603,20171103,0.014805
14603,20171106,0.005305
14603,20171107,-0.05409
14603,20171108,-0.004184
14603,20171109,-0.043417
14603,20171110,0.013177
14603,20171113,-0.004335
14603,20171114,-0.004354
14603,20171115,-0.001458
14603,20171116,0.017518
14603,20171117,-0.001435
14603,20171120,0.002874
14603,20171121,0.024355
14603,20171122,-0.016783
14603,20171124,-0.014225
14603,20171127,0.01443
14603,20171128,-0.004267
14603,20171129,-0.007143
14603,20171130,-0.001439
14603,20171201,-0.027378
14603,20171204,-0.02963
14603,20171205,0.021374
14603,20171206,-0.014993
14603,20171207,-0.006088
14603,20171208,0.003063
14603,20171211,0.003053
14603,20171212,0.006088
14603,20171213,0.018154
14603,20171214,-0.011887
14603,20171215,0.003007
14603,20171218,0.056972
14603,20171219,-0.005674
14603,20171220,0.002853
14603,20171221,-0.001423
14603,20171222,-0.025641
14603,20171226,-0.002924
14603,20171227,-0.014663
14603,20171228,0.004464
14603,20171229,-0.007407
14603,20180102,0.023881
14603,20180103,0.005831
14603,20180104,0.010145
14603,20180105,0.012913
14603,20180108,-0.008499
14603,20180109,0.011429
14603,20180110,-0.007062
14603,20180111,0.019915
14603,20180112,-0.004184
14603,20180116,-0.009804
14603,20180117,0.016973
14603,20180118,-0.004173
14603,20180119,0.011173
14603,20180122,0.002762
14603,20180123,-0.004132
14603,20180124,-0.004149
14603,20180125,0.002778
14603,20180126,-0.006925
14603,20180129,-0.026499
14603,20180130,-0.002865
14603,20180131,-0.021552
14603,20180201,0.008811
14603,20180202,-0.008734
14603,20180205,-0.054332
14603,20180206,0.128882
14603,20180207,0.006878
14603,20180208,-0.034153
14603,20180209,0.005658
14603,20180212,-0.002813
14603,20180213,-0.011284
14603,20180214,0.017118
14603,20180215,0.01122
14603,20180216,-0.006935
14603,20180220,-0.015363
14603,20180221,0.038298
14603,20180222,0.032787
14603,20180223,0.01455
14603,20180226,0.01043
14603,20180227,-0.005161
14603,20180228,-0.002594
14603,20180301,-0.007802
14603,20180302,0.036697
14603,20180305,0.013906
14603,20180306,-0.027431
14603,20180307,0.015424
14603,20180308,0.003798
14603,20180309,0.002522
14603,20180312,0.01761
14603,20180313,-0.004944
14603,20180314,-0.001242
14603,20180315,-0.006219
14603,20180316,0.007509
14603,20180319,-0.016149
14603,20180320,-0.017677
14603,20180321,-0.003856
14603,20180322,0.009032
14603,20180323,-0.011509
14603,20180326,0.015524
14603,20180327,0
14603,20180328,0.006369
14603,20180329,0.005063
14603,20180402,-0.025189
14603,20180403,0.029716
14603,20180404,0.003764
14603,20180405,0.01375
14603,20180406,0.024661
14603,20180409,-0.022864
14603,20180410,0.027094
14603,20180411,-0.007194
14603,20180412,0.007246
14603,20180413,0.010791
14603,20180416,0.010676
14603,20180417,0.032864
14603,20180418,-0.001136
14603,20180419,-0.006826
14603,20180420,0.008018
14603,20180423,-0.018182
14603,20180424,0
14603,20180425,-0.00463
14603,20180426,0.018605
14603,20180427,-0.020548
14603,20180430,-0.013986
14603,20180501,-0.003546
14603,20180502,0.004745
14603,20180503,-0.014168
14603,20180504,0.016766
14603,20180507,-0.008245
14603,20180508,0.051069
14603,20180509,-0.00678
14603,20180510,-0.009101
14603,20180511,0.005741
14603,20180514,-0.002283
14603,20180515,-0.01373
14603,20180516,0.024362
14603,20180517,0.015855
14603,20180518,0.010033
14603,20180521,0.004415
14603,20180522,-0.010989
14603,20180523,0
14603,20180524,-0.004444
14603,20180525,-0.006696
14603,20180529,0.006742
14603,20180530,0.011161
14603,20180531,-0.002207
14603,20180601,0.017699
14603,20180604,0.013043
14603,20180605,-0.008584
14603,20180606,0.009761
14603,20180607,0.004296
14603,20180608,-0.007487
14603,20180611,0.008621
14603,20180612,-0.010684
14603,20180613,0.00432
14603,20180614,0.008602
14603,20180615,-0.002132
14603,20180618,0.022436
14603,20180619,-0.00418
14603,20180620,0.009444
14603,20180621,-0.003118
14603,20180622,-0.012513
14603,20180625,-0.011616
14603,20180626,-0.002137
14603,20180627,-0.025696
14603,20180628,0.004396
14603,20180629,0.007659
14603,20180702,0.017372
14603,20180703,0
14603,20180705,0.006403
14603,20180706,0.002121
14603,20180709,0
14603,20180710,-0.013757
14603,20180711,0.003219
14603,20180712,0.029947
14603,20180713,0.004154
14603,20180716,-0.001034
14603,20180717,-0.003106
14603,20180718,-0.004154
14603,20180719,-0.017727
14603,20180720,0.008493
14603,20180723,0.014737
14603,20180724,-0.020747
14603,20180725,0.006356
14603,20180726,0.004211
14603,20180727,-0.01153
14603,20180730,0
14603,20180731,0.015907
14603,20180801,0.016701
14603,20180802,0.007187
14603,20180803,0.027523
14603,20180806,0.007936
14603,20180807,-0.004921
14603,20180808,-0.018793
14603,20180809,-0.009073
14603,20180810,-0.002035
14603,20180813,0.020387
14603,20180814,-0.001998
14603,20180815,-0.014014
14603,20180816,0.013198
14603,20180817,-0.011022
14603,20180820,0.012158
14603,20180821,0.011011
14603,20180822,-0.012871
14603,20180823,0
14603,20180824,0.018054
14603,20180827,0.054187
14603,20180828,-0.079439
14603,20180829,-0.045685
14603,20180830,-0.030851
14603,20180831,0.036224
14603,20180904,0.012712
14603,20180905,-0.001048
14603,20180906,-0.020986
14603,20180907,-0.009646
14603,20180910,-0.004329
14603,20180911,-0.031522
14603,20180912,0.005612
14603,20180913,-0.015625
14603,20180914,-0.007936
14603,20180917,-0.009143
14603,20180918,0.009227
14603,20180919,-0.025143
14603,20180920,0.018757
14603,20180921,-0.026467
14603,20180924,0.003546
14603,20180925,0.005889
14603,20180926,0.007026
14603,20180927,-0.012791
14603,20180928,0.010601
14603,20181001,0.010256
14603,20181002,-0.01269
14603,20181003,0.037392
14603,20181004,-0.003604
14603,20181005,-0.018992
14603,20181008,-0.011062
14603,20181009,-0.005593
14603,20181010,-0.00539
14603,20181011,-0.01885
14603,20181012,0.017531
14603,20181015,0.014869
14603,20181016,0.015349
14603,20181017,0.005268
14603,20181018,0.000911
14603,20181019,0.006146
14603,20181022,0.006787
14603,20181023,0.003146
14603,20181024,-0.051971
14603,20181025,0.017722
14603,20181026,0.008126
14603,20181029,-0.008982
14603,20181030,-0.000697
14603,20181031,-0.001861
14603,20181101,-0.014562
14603,20181102,-0.000118
14603,20181105,0.002128
14603,20181106,-0.004719
14603,20181107,-0.082504
14603,20181108,-0.001034
14603,20181109,-0.040352
14603,20181112,-0.034501
14603,20181113,0.020659
14603,20181114,-0.01395
14603,20181115,-0.018585
14603,20181116,-0.013284
14603,20181119,-0.027213
14603,20181120,0.007067
14603,20181121,-0.019298
14603,20181123,0.002981
14603,20181126,-0.007432
14603,20181127,-0.020066
14603,20181128,0.038037
14603,20181129,-0.020981
14603,20181130,0.023242
14603,20181203,-0.002655
14603,20181204,-0.024253
14603,20181206,0.000606
14603,20181207,-0.004241
14603,20181210,0.00578
14603,20181211,-0.010284
14603,20181212,0
14603,20181213,0.005807
14603,20181214,0.001215
14603,20181217,-0.011836
14603,20181218,0.005835
14603,20181219,-0.026565
14603,20181220,-0.001568
14603,20181221,-0.006598
14603,20181224,-0.013915
14603,20181226,0.033034
14603,20181227,-0.017696
14603,20181228,0.002528
14603,20181231,0.013871
14603,20190102,-0.007774
14603,20190103,-0.017863
14603,20190104,0.028079
14603,20190107,0.004345
14603,20190108,0.010507
14603,20190109,0.010703
14603,20190110,0.00938
14603,20190111,-0.007494
14603,20190114,-0.036243
14603,20190115,-0.004074
14603,20190116,0.019824
14603,20190117,-0.009565
14603,20190118,-0.001246
14603,20190122,-0.027449
14603,20190123,0.033675
14603,20190124,-0.017375
14603,20190125,-0.000632
14603,20190128,-0.014218
14603,20190129,-0.003205
14603,20190130,0.000965
14603,20190131,0.002891
14603,20190201,0.011211
14603,20190204,0.004118
14603,20190205,0.031546
14603,20190206,0.029052
14603,20190207,-0.090639
14603,20190208,-0.008824
14603,20190211,-0.03363
14603,20190212,-0.001023
14603,20190213,-0.016393
14603,20190214,0.022917
14603,20190215,0.033265
14603,20190219,0
14603,20190220,-0.009198
14603,20190221,0.011605
14603,20190222,-0.000328
14603,20190225,-0.005246
14603,20190226,-0.02439
14603,20190227,-0.010473
14603,20190228,0.000341
14603,20190301,-0.001706
14603,20190304,-0.014701
14603,20190305,0.015267
14603,20190306,-0.004804
14603,20190307,-0.01
14603,20190308,0.004876
14603,20190311,0.02461
14603,20190312,0.024019
14603,20190313,0.035679
14603,20190314,-0.00638
14603,20190315,0.012199
14603,20190318,0.017127
14603,20190319,-0.002495
14603,20190320,-0.001563
14603,20190321,0.012523
14603,20190322,-0.018862
14603,20190325,-0.008509
14603,20190326,0.006039
14603,20190327,0.024645
14603,20190328,0
14603,20190329,0.017576
14603,20190401,0.005151
14603,20190402,-0.011456
14603,20190403,0.007624
14603,20190404,-0.004237
14603,20190405,0.018541
14603,20190408,0.009251
14603,20190409,-0.010349
14603,20190410,0.008664
14603,20190411,-0.004147
14603,20190412,-0.004462
14603,20190415,0.000896
14603,20190416,0.002985
14603,20190417,-0.010417
14603,20190418,0.002707
14603,20190422,0.0009
14603,20190423,-0.008391
14603,20190424,0.002418
14603,20190425,0.007838
14603,20190426,0.002393
14603,20190429,0.007759
14603,20190430,0.027835
14603,20190501,0.00144
14603,20190502,0.022727
14603,20190503,0.01519
14603,20190506,0.021058
14603,20190507,-0.213297
14603,20190508,0.064505
14603,20190509,0.007777
14603,20190510,-0.03955
14603,20190513,-0.042852
14603,20190514,0.00035
14603,20190515,-0.004895
14603,20190516,0.017217
14603,20190517,-0.002418
14603,20190520,0.009003
14603,20190521,0.005491
14603,20190522,0.00785
14603,20190523,0.008127
14603,20190524,-0.001008
14603,20190528,0.004035
14603,20190529,-0.001675
14603,20190530,0.000335
14603,20190531,-0.008048
14603,20190603,0.003043
14603,20190604,0.011796
14603,20190605,0.002007
14603,20190606,-0.014352
14603,20190607,0.014561
14603,20190610,-0.002003
14603,20190611,-0.062542
14603,20190612,0.048876
14603,20190613,-0.007483
14603,20190614,-0.005826
14603,20190617,-0.002758
14603,20190618,0.022122
14603,20190619,0.010822
14603,20190620,0.004015
14603,20190621,0.004998
14603,20190624,0.015915
14603,20190625,0.00359
14603,20190626,0.020813
14603,20190627,0.003504
14603,20190628,0.008571
14603,20190701,-0.004721
14603,20190702,0.011385
14603,20190703,0.00469
14603,20190705,0.005913
14603,20190708,-0.000309
14603,20190709,-0.027546
14603,20190710,-0.034055
14603,20190711,0.000329
14603,20190712,0.004941
14603,20190715,-0.004261
14603,20190716,0.000329
14603,20190717,-0.01382
14603,20190718,0.014014
14603,20190719,-0.010859
14603,20190722,-0.004657
14603,20190723,-0.033422
14603,20190724,0.001037
14603,20190725,-0.007254
14603,20190726,0.009047
14603,20190729,0.022414
14603,20190730,0.025632
14603,20190731,0.023676
14603,20190801,0.011564
14603,20190802,-0.020006
14603,20190805,-0.011666
14603,20190806,0.024918
14603,20190807,-0.006718
14603,20190808,-0.011272
14603,20190809,0.003257
14603,20190812,-0.00487
14603,20190813,0.009788
14603,20190814,-0.028756
14603,20190815,-0.000998
14603,20190816,0.039294
14603,20190819,0.022749
14603,20190820,0.023183
14603,20190821,-0.022045
14603,20190822,-0.003131
14603,20190823,-0.030779
14603,20190826,0.029164
14603,20190827,-0.005982
14603,20190828,-0.311372
14603,20190829,-0.027599
14603,20190830,-0.023179
14603,20190903,-0.006295
14603,20190904,-0.002941
14603,20190905,0.046214
14603,20190906,-0.029135
14603,20190909,-0.00484
14603,20190910,0.014105
14603,20190911,-0.020624
14603,20190912,0.026445
14603,20190913,0.020992
14603,20190916,0.03271
14603,20190917,0.009955
14603,20190918,-0.023298
14603,20190919,-0.000459
14603,20190920,0.028912
14603,20190923,-0.008921
14603,20190924,-0.036004
14603,20190925,0.018674
14603,20190926,-0.018103
14603,20190927,-0.017503
14603,20190930,0.013302
14603,20191001,-0.012189
14603,20191002,-0.002373
14603,20191003,0.014986
14603,20191004,-0.000703
14603,20191007,0.007036
14603,20191008,-0.01211
14603,20191009,0.010373
14603,20191010,-0.020299
14603,20191011,0.00643
14603,20191014,0.017747
14603,20191015,0.016973
14603,20191016,-0.017833
14603,20191017,-0.001862
14603,20191018,-0.016325
14603,20191021,0.021337
14603,20191022,0.034355
14603,20191023,0.010772
14603,20191024,-0.000222
14603,20191025,0.001999
14603,20191028,0.027482
14603,20191029,0.013374
14603,20191030,0.004257
14603,20191031,0.015685
14603,20191101,0.014608
14603,20191104,-0.010284
14603,20191105,-0.071904
14603,20191106,0.014778
14603,20191107,0.01677
14603,20191108,0.00434
14603,20191111,-0.010804
14603,20191112,-0.005679
14603,20191113,0.016257
14603,20191114,-0.012538
14603,20191115,0.015324
14603,20191118,-0.016386
14603,20191119,0.01929
14603,20191120,-0.00086
14603,20191121,0.010762
14603,20191122,0.005537
14603,20191125,0.02626
14603,20191126,0.011556
14603,20191127,0.00164
14603,20191129,-0.006959
14603,20191202,-0.012366
14603,20191203,0.010851
14603,20191204,0.003303
14603,20191205,-0.009877
14603,20191206,0.020781
14603,20191209,-0.010586
14603,20191210,0.0107
14603,20191211,-0.00794
14603,20191212,0.008414
14603,20191213,-0.025234
14603,20191216,0.006681
14603,20191217,0.018664
14603,20191218,-0.007736
14603,20191219,0.009027
14603,20191220,-0.00366
14603,20191223,0.001633
14603,20191224,0.00815
14603,20191226,0.000808
14603,20191227,0.001212
14603,20191230,-0.004034
14603,20191231,0.00567
14603,20200102,0.018929
14603,20200103,0.003162
14603,20200106,-0.011032
14603,20200107,-0.017131
14603,20200108,0.007702
14603,20200109,0.006436
14603,20200110,-0.004796
14603,20200113,0.012851
14603,20200114,0.002776
14603,20200115,0.016607
14603,20200116,0.017503
14603,20200117,-0.013953
14603,20200121,-0.004846
14603,20200122,-0.003506
14603,20200123,0.007037
14603,20200124,-0.017469
14603,20200127,-0.01857
14603,20200128,0.046699
14603,20200129,-0.025769
14603,20200130,-0.016581
14603,20200131,-0.047772
